index,date,hour,Category,District,count,weather,dayoff
66732,2020-03-05,12,2,6,1,4.2,0
66733,2020-03-05,12,2,7,1,4.2,0
66734,2020-03-05,12,5,7,2,4.2,0
66735,2020-03-05,12,5,12,7,4.2,0
66736,2020-03-05,13,1,5,1,4.2,0
66737,2020-03-05,13,1,7,1,4.2,0
66738,2020-03-05,13,2,7,1,4.2,0
66739,2020-03-05,13,2,12,1,4.2,0
66740,2020-03-05,13,5,13,6,4.2,0
66741,2020-03-05,14,1,0,1,4.2,0
66742,2020-03-05,14,1,5,1,4.2,0
66743,2020-03-05,14,1,8,1,4.2,0
66744,2020-03-05,14,1,12,1,4.2,0
66745,2020-03-05,14,1,14,2,4.2,0
66746,2020-03-05,14,1,15,1,4.2,0
66747,2020-03-05,14,2,5,2,4.2,0
66748,2020-03-05,14,2,6,2,4.2,0
66749,2020-03-05,14,2,8,1,4.2,0
66750,2020-03-05,14,2,14,2,4.2,0
66751,2020-03-05,14,2,15,1,4.2,0
66752,2020-03-05,14,5,8,1,4.2,0
66753,2020-03-05,14,5,9,2,4.2,0
66754,2020-03-05,15,1,1,1,4.2,0
66755,2020-03-05,15,1,4,2,4.2,0
66756,2020-03-05,15,1,8,1,4.2,0
66757,2020-03-05,15,1,9,2,4.2,0
66758,2020-03-05,15,2,4,2,4.2,0
66759,2020-03-05,15,2,8,1,4.2,0
66760,2020-03-05,15,2,9,3,4.2,0
66761,2020-03-05,15,4,3,1,4.2,0
66762,2020-03-05,15,5,9,1,4.2,0
66763,2020-03-05,16,1,14,2,4.2,0
66764,2020-03-05,16,1,15,1,4.2,0
66765,2020-03-05,16,2,0,1,4.2,0
66766,2020-03-05,16,2,4,1,4.2,0
66767,2020-03-05,16,2,6,2,4.2,0
66768,2020-03-05,16,5,1,1,4.2,0
66769,2020-03-05,16,5,10,1,4.2,0
66770,2020-03-05,16,5,13,1,4.2,0
66771,2020-03-05,17,1,1,1,4.2,0
66772,2020-03-05,17,2,11,1,4.2,0
66773,2020-03-05,17,2,14,1,4.2,0
66774,2020-03-05,17,4,3,1,4.2,0
66775,2020-03-05,17,5,2,1,4.2,0
66776,2020-03-05,17,5,3,5,4.2,0
66777,2020-03-05,17,5,8,1,4.2,0
66778,2020-03-05,17,5,9,1,4.2,0
66779,2020-03-05,17,5,11,1,4.2,0
66780,2020-03-05,18,1,0,1,4.2,0
66781,2020-03-05,18,2,3,1,4.2,0
66782,2020-03-05,18,2,6,2,4.2,0
66783,2020-03-05,18,2,8,5,4.2,0
66784,2020-03-05,18,2,9,1,4.2,0
66785,2020-03-05,18,4,3,1,4.2,0
66786,2020-03-05,19,1,13,1,4.2,0
66787,2020-03-05,19,2,5,1,4.2,0
66788,2020-03-05,19,2,9,3,4.2,0
66789,2020-03-05,19,4,8,1,4.2,0
66790,2020-03-05,19,4,9,1,4.2,0
66791,2020-03-05,19,4,12,2,4.2,0
66792,2020-03-05,19,4,15,1,4.2,0
66793,2020-03-05,19,5,0,1,4.2,0
66794,2020-03-05,19,5,3,1,4.2,0
66795,2020-03-05,19,5,14,1,4.2,0
66796,2020-03-05,20,1,3,1,4.2,0
66797,2020-03-05,20,1,6,1,4.2,0
66798,2020-03-05,20,1,10,1,4.2,0
66799,2020-03-05,20,1,12,1,4.2,0
66800,2020-03-05,20,1,14,1,4.2,0
66801,2020-03-05,20,2,3,2,4.2,0
66802,2020-03-05,20,2,6,2,4.2,0
66803,2020-03-05,20,2,9,4,4.2,0
66804,2020-03-05,20,2,14,1,4.2,0
66805,2020-03-05,20,4,0,2,4.2,0
66806,2020-03-05,20,4,7,1,4.2,0
66807,2020-03-05,20,4,9,1,4.2,0
66808,2020-03-05,20,4,10,1,4.2,0
66809,2020-03-05,20,4,11,1,4.2,0
66810,2020-03-05,20,4,12,1,4.2,0
66811,2020-03-05,20,4,15,1,4.2,0
66812,2020-03-05,20,5,9,1,4.2,0
66813,2020-03-05,21,1,11,1,4.2,0
66814,2020-03-05,21,2,3,1,4.2,0
66815,2020-03-05,21,2,8,1,4.2,0
66816,2020-03-05,21,4,8,4,4.2,0
66817,2020-03-05,21,4,14,1,4.2,0
66818,2020-03-05,21,5,5,1,4.2,0
66819,2020-03-05,22,2,3,1,4.2,0
66820,2020-03-05,22,2,6,3,4.2,0
66821,2020-03-05,22,2,11,1,4.2,0
66822,2020-03-05,22,4,8,1,4.2,0
66823,2020-03-05,23,2,12,1,4.2,0
66824,2020-03-05,23,4,5,1,4.2,0
66825,2020-03-06,0,4,7,1,2.6625,0
66826,2020-03-06,1,4,1,1,2.6625,0
66827,2020-03-06,2,4,15,1,2.6625,0
66828,2020-03-06,2,5,5,1,2.6625,0
66829,2020-03-06,6,4,1,1,2.6625,0
66830,2020-03-06,6,5,1,1,2.6625,0
66831,2020-03-06,7,1,13,1,2.6625,0
66832,2020-03-06,7,2,3,1,2.6625,0
66833,2020-03-06,7,2,13,1,2.6625,0
66834,2020-03-06,7,2,14,1,2.6625,0
66835,2020-03-06,8,1,3,1,2.6625,0
66836,2020-03-06,8,1,10,1,2.6625,0
66837,2020-03-06,8,1,13,1,2.6625,0
66838,2020-03-06,9,2,0,2,2.6625,0
66839,2020-03-06,9,2,14,3,2.6625,0
66840,2020-03-06,9,4,2,1,2.6625,0
66841,2020-03-06,9,4,8,2,2.6625,0
66842,2020-03-06,9,5,3,1,2.6625,0
66843,2020-03-06,9,5,12,1,2.6625,0
66844,2020-03-06,10,1,0,3,2.6625,0
66845,2020-03-06,10,1,8,1,2.6625,0
66846,2020-03-06,10,1,10,1,2.6625,0
66847,2020-03-06,10,1,13,2,2.6625,0
66848,2020-03-06,10,2,8,2,2.6625,0
66849,2020-03-06,10,2,10,1,2.6625,0
66850,2020-03-06,11,1,3,2,2.6625,0
66851,2020-03-06,11,1,6,1,2.6625,0
66852,2020-03-06,11,1,9,1,2.6625,0
66853,2020-03-06,11,1,11,1,2.6625,0
66854,2020-03-06,11,2,15,1,2.6625,0
66855,2020-03-06,11,4,1,1,2.6625,0
66856,2020-03-06,11,5,0,1,2.6625,0
66857,2020-03-06,11,5,12,1,2.6625,0
66858,2020-03-06,12,1,0,1,2.6625,0
66859,2020-03-06,12,1,1,2,2.6625,0
66860,2020-03-06,12,1,8,1,2.6625,0
66861,2020-03-06,12,1,9,1,2.6625,0
66862,2020-03-06,12,2,6,2,2.6625,0
66863,2020-03-06,12,2,14,1,2.6625,0
66864,2020-03-06,12,4,0,1,2.6625,0
66865,2020-03-06,12,4,5,1,2.6625,0
66866,2020-03-06,12,4,12,1,2.6625,0
66867,2020-03-06,13,1,1,1,2.6625,0
66868,2020-03-06,13,1,6,1,2.6625,0
66869,2020-03-06,13,1,8,1,2.6625,0
66870,2020-03-06,13,1,9,2,2.6625,0
66871,2020-03-06,13,2,1,1,2.6625,0
66872,2020-03-06,13,4,4,1,2.6625,0
66873,2020-03-06,13,4,5,1,2.6625,0
66874,2020-03-06,13,5,9,1,2.6625,0
66875,2020-03-06,14,1,5,1,2.6625,0
66876,2020-03-06,14,1,9,2,2.6625,0
66877,2020-03-06,14,2,0,2,2.6625,0
66878,2020-03-06,14,2,9,1,2.6625,0
66879,2020-03-06,14,2,14,1,2.6625,0
66880,2020-03-06,14,4,0,1,2.6625,0
66881,2020-03-06,14,4,5,1,2.6625,0
66882,2020-03-06,14,4,12,1,2.6625,0
66883,2020-03-06,15,1,8,2,2.6625,0
66884,2020-03-06,15,2,0,1,2.6625,0
66885,2020-03-06,15,4,12,1,2.6625,0
66886,2020-03-06,15,5,7,1,2.6625,0
66887,2020-03-06,15,5,14,1,2.6625,0
66888,2020-03-06,16,1,5,1,2.6625,0
66889,2020-03-06,16,2,3,2,2.6625,0
66890,2020-03-06,16,2,5,1,2.6625,0
66891,2020-03-06,16,2,9,1,2.6625,0
66892,2020-03-06,16,4,8,1,2.6625,0
66893,2020-03-06,16,4,12,2,2.6625,0
66894,2020-03-06,16,5,3,2,2.6625,0
66895,2020-03-06,16,5,8,1,2.6625,0
66896,2020-03-06,17,1,0,1,2.6625,0
66897,2020-03-06,17,1,4,1,2.6625,0
66898,2020-03-06,17,1,10,1,2.6625,0
66899,2020-03-06,17,2,4,1,2.6625,0
66900,2020-03-06,17,4,2,1,2.6625,0
66901,2020-03-06,17,4,13,1,2.6625,0
66902,2020-03-06,17,5,3,2,2.6625,0
66903,2020-03-06,17,5,8,1,2.6625,0
66904,2020-03-06,18,1,1,1,2.6625,0
66905,2020-03-06,18,1,3,1,2.6625,0
66906,2020-03-06,18,1,10,2,2.6625,0
66907,2020-03-06,18,1,14,1,2.6625,0
66908,2020-03-06,18,2,10,1,2.6625,0
66909,2020-03-06,18,2,14,2,2.6625,0
66910,2020-03-06,18,4,11,1,2.6625,0
66911,2020-03-06,18,4,12,1,2.6625,0
66912,2020-03-06,18,5,0,1,2.6625,0
66913,2020-03-06,18,5,2,1,2.6625,0
66914,2020-03-06,18,5,3,1,2.6625,0
66915,2020-03-06,19,1,9,1,2.6625,0
66916,2020-03-06,19,1,14,1,2.6625,0
66917,2020-03-06,19,2,6,2,2.6625,0
66918,2020-03-06,19,2,14,1,2.6625,0
66919,2020-03-06,19,4,12,2,2.6625,0
66920,2020-03-06,19,5,7,1,2.6625,0
66921,2020-03-06,20,1,3,1,2.6625,0
66922,2020-03-06,20,2,8,1,2.6625,0
66923,2020-03-06,20,2,14,2,2.6625,0
66924,2020-03-06,20,4,5,2,2.6625,0
66925,2020-03-06,20,5,13,1,2.6625,0
66926,2020-03-06,21,1,0,1,2.6625,0
66927,2020-03-06,21,1,8,2,2.6625,0
66928,2020-03-06,21,1,14,1,2.6625,0
66929,2020-03-06,21,2,8,1,2.6625,0
66930,2020-03-06,21,2,14,1,2.6625,0
66931,2020-03-06,21,5,3,1,2.6625,0
66932,2020-03-06,21,5,10,1,2.6625,0
66933,2020-03-06,21,5,12,1,2.6625,0
66934,2020-03-06,22,1,3,1,2.6625,0
66935,2020-03-06,22,1,12,2,2.6625,0
66936,2020-03-06,22,2,8,1,2.6625,0
66937,2020-03-06,22,2,12,1,2.6625,0
66938,2020-03-06,22,4,1,2,2.6625,0
66939,2020-03-06,22,4,15,1,2.6625,0
66940,2020-03-06,22,5,5,1,2.6625,0
66941,2020-03-06,23,1,14,1,2.6625,0
66942,2020-03-06,23,2,1,1,2.6625,0
66943,2020-03-06,23,4,15,1,2.6625,0
66944,2020-03-06,23,5,11,1,2.6625,0
66945,2020-03-06,23,5,12,3,2.6625,0
66946,2020-03-07,0,1,8,1,1.75,1
66947,2020-03-07,0,4,0,4,1.75,1
66948,2020-03-07,0,4,12,6,1.75,1
66949,2020-03-07,0,5,1,1,1.75,1
66950,2020-03-07,0,5,5,1,1.75,1
66951,2020-03-07,0,5,8,1,1.75,1
66952,2020-03-07,0,5,10,1,1.75,1
66953,2020-03-07,1,4,5,1,1.75,1
66954,2020-03-07,1,5,4,1,1.75,1
66955,2020-03-07,1,5,11,1,1.75,1
66956,2020-03-07,2,5,13,1,1.75,1
66957,2020-03-07,3,5,0,1,1.75,1
66958,2020-03-07,3,5,8,1,1.75,1
66959,2020-03-07,4,4,12,1,1.75,1
66960,2020-03-07,5,2,8,2,1.75,1
66961,2020-03-07,5,5,8,3,1.75,1
66962,2020-03-07,5,5,12,1,1.75,1
66963,2020-03-07,6,2,8,2,1.75,1
66964,2020-03-07,6,4,7,1,1.75,1
66965,2020-03-07,7,1,3,2,1.75,1
66966,2020-03-07,7,2,3,2,1.75,1
66967,2020-03-07,7,2,8,2,1.75,1
66968,2020-03-07,7,5,8,1,1.75,1
66969,2020-03-07,7,5,12,1,1.75,1
66970,2020-03-07,8,2,1,1,1.75,1
66971,2020-03-07,8,2,8,4,1.75,1
66972,2020-03-07,8,5,12,2,1.75,1
66973,2020-03-07,9,1,10,1,1.75,1
66974,2020-03-07,9,2,8,4,1.75,1
66975,2020-03-07,9,2,10,1,1.75,1
66976,2020-03-07,9,2,14,1,1.75,1
66977,2020-03-07,9,5,1,1,1.75,1
66978,2020-03-07,10,1,2,1,1.75,1
66979,2020-03-07,10,1,3,2,1.75,1
66980,2020-03-07,10,1,8,2,1.75,1
66981,2020-03-07,10,1,11,1,1.75,1
66982,2020-03-07,10,1,14,1,1.75,1
66983,2020-03-07,10,1,15,1,1.75,1
66984,2020-03-07,10,4,5,2,1.75,1
66985,2020-03-07,10,4,6,1,1.75,1
66986,2020-03-07,10,5,7,1,1.75,1
66987,2020-03-07,10,5,9,1,1.75,1
66988,2020-03-07,11,1,7,2,1.75,1
66989,2020-03-07,11,1,12,1,1.75,1
66990,2020-03-07,11,2,6,1,1.75,1
66991,2020-03-07,11,2,12,1,1.75,1
66992,2020-03-07,11,4,7,1,1.75,1
66993,2020-03-07,11,5,1,1,1.75,1
66994,2020-03-07,11,5,7,1,1.75,1
66995,2020-03-07,12,1,14,1,1.75,1
66996,2020-03-07,12,2,2,2,1.75,1
66997,2020-03-07,12,2,6,2,1.75,1
66998,2020-03-07,12,2,8,2,1.75,1
66999,2020-03-07,12,2,14,1,1.75,1
67000,2020-03-07,12,4,7,1,1.75,1
67001,2020-03-07,12,4,9,1,1.75,1
67002,2020-03-07,12,4,12,1,1.75,1
67003,2020-03-07,12,5,10,1,1.75,1
67004,2020-03-07,13,1,1,1,1.75,1
67005,2020-03-07,13,1,9,2,1.75,1
67006,2020-03-07,13,1,16,1,1.75,1
67007,2020-03-07,13,2,6,4,1.75,1
67008,2020-03-07,13,4,0,2,1.75,1
67009,2020-03-07,13,4,3,1,1.75,1
67010,2020-03-07,13,5,3,2,1.75,1
67011,2020-03-07,14,1,0,3,1.75,1
67012,2020-03-07,14,1,11,2,1.75,1
67013,2020-03-07,14,4,3,1,1.75,1
67014,2020-03-07,14,5,8,1,1.75,1
67015,2020-03-07,14,5,10,1,1.75,1
67016,2020-03-07,14,5,11,1,1.75,1
67017,2020-03-07,15,1,3,1,1.75,1
67018,2020-03-07,15,2,1,1,1.75,1
67019,2020-03-07,15,4,7,1,1.75,1
67020,2020-03-07,16,1,11,6,1.75,1
67021,2020-03-07,16,4,3,1,1.75,1
67022,2020-03-07,16,4,9,1,1.75,1
67023,2020-03-07,16,4,15,2,1.75,1
67024,2020-03-07,16,5,9,2,1.75,1
67025,2020-03-07,16,5,17,4,1.75,1
67026,2020-03-07,17,1,11,2,1.75,1
67027,2020-03-07,17,2,8,1,1.75,1
67028,2020-03-07,17,4,3,1,1.75,1
67029,2020-03-07,17,5,2,1,1.75,1
67030,2020-03-07,18,1,0,2,1.75,1
67031,2020-03-07,18,1,11,4,1.75,1
67032,2020-03-07,18,2,8,4,1.75,1
67033,2020-03-07,18,2,14,2,1.75,1
67034,2020-03-07,18,4,1,1,1.75,1
67035,2020-03-07,18,4,3,1,1.75,1
67036,2020-03-07,18,4,9,1,1.75,1
67037,2020-03-07,18,4,10,4,1.75,1
67038,2020-03-07,18,4,12,2,1.75,1
67039,2020-03-07,18,4,15,1,1.75,1
67040,2020-03-07,18,5,0,4,1.75,1
67041,2020-03-07,18,5,2,1,1.75,1
67042,2020-03-07,18,5,4,4,1.75,1
67043,2020-03-07,18,5,11,2,1.75,1
67044,2020-03-07,19,1,11,2,1.75,1
67045,2020-03-07,19,2,11,2,1.75,1
67046,2020-03-07,19,4,5,1,1.75,1
67047,2020-03-07,19,5,0,1,1.75,1
67048,2020-03-07,19,5,4,2,1.75,1
67049,2020-03-07,19,5,8,1,1.75,1
67050,2020-03-07,19,5,9,1,1.75,1
67051,2020-03-07,19,5,10,2,1.75,1
67052,2020-03-07,19,5,12,1,1.75,1
67053,2020-03-07,20,1,11,8,1.75,1
67054,2020-03-07,20,2,11,8,1.75,1
67055,2020-03-07,20,4,8,1,1.75,1
67056,2020-03-07,20,5,6,2,1.75,1
67057,2020-03-07,20,5,11,1,1.75,1
67058,2020-03-07,20,5,16,1,1.75,1
67059,2020-03-07,21,1,9,1,1.75,1
67060,2020-03-07,21,1,16,2,1.75,1
67061,2020-03-07,21,2,9,1,1.75,1
67062,2020-03-07,21,2,16,2,1.75,1
67063,2020-03-07,21,5,9,1,1.75,1
67064,2020-03-07,22,1,8,1,1.75,1
67065,2020-03-07,22,1,14,2,1.75,1
67066,2020-03-07,22,2,5,1,1.75,1
67067,2020-03-07,22,2,8,3,1.75,1
67068,2020-03-07,22,5,4,1,1.75,1
67069,2020-03-07,23,4,14,1,1.75,1
67070,2020-03-07,23,5,11,1,1.75,1
67071,2020-03-07,23,5,12,1,1.75,1
67072,2020-03-08,0,1,14,1,1.6874999999999998,1
67073,2020-03-08,0,1,15,1,1.6874999999999998,1
67074,2020-03-08,0,5,3,4,1.6874999999999998,1
67075,2020-03-08,0,5,9,1,1.6874999999999998,1
67076,2020-03-08,1,5,3,8,1.6874999999999998,1
67077,2020-03-08,1,5,5,2,1.6874999999999998,1
67078,2020-03-08,1,5,16,1,1.6874999999999998,1
67079,2020-03-08,3,2,0,1,1.6874999999999998,1
67080,2020-03-08,5,4,12,2,1.6874999999999998,1
67081,2020-03-08,5,5,3,1,1.6874999999999998,1
67082,2020-03-08,5,5,12,1,1.6874999999999998,1
67083,2020-03-08,7,1,4,1,1.6874999999999998,1
67084,2020-03-08,7,2,4,1,1.6874999999999998,1
67085,2020-03-08,7,5,14,2,1.6874999999999998,1
67086,2020-03-08,9,1,0,1,1.6874999999999998,1
67087,2020-03-08,9,4,1,5,1.6874999999999998,1
67088,2020-03-08,9,4,11,1,1.6874999999999998,1
67089,2020-03-08,9,5,1,1,1.6874999999999998,1
67090,2020-03-08,9,5,5,3,1.6874999999999998,1
67091,2020-03-08,9,5,6,1,1.6874999999999998,1
67092,2020-03-08,9,5,17,1,1.6874999999999998,1
67093,2020-03-08,10,1,1,1,1.6874999999999998,1
67094,2020-03-08,10,1,8,2,1.6874999999999998,1
67095,2020-03-08,10,1,10,2,1.6874999999999998,1
67096,2020-03-08,10,2,8,1,1.6874999999999998,1
67097,2020-03-08,10,2,10,2,1.6874999999999998,1
67098,2020-03-08,10,2,16,1,1.6874999999999998,1
67099,2020-03-08,11,1,7,1,1.6874999999999998,1
67100,2020-03-08,11,1,11,2,1.6874999999999998,1
67101,2020-03-08,11,1,14,1,1.6874999999999998,1
67102,2020-03-08,11,1,15,2,1.6874999999999998,1
67103,2020-03-08,11,2,7,1,1.6874999999999998,1
67104,2020-03-08,11,4,2,1,1.6874999999999998,1
67105,2020-03-08,11,4,5,1,1.6874999999999998,1
67106,2020-03-08,11,4,6,1,1.6874999999999998,1
67107,2020-03-08,11,5,0,2,1.6874999999999998,1
67108,2020-03-08,11,5,3,1,1.6874999999999998,1
67109,2020-03-08,12,1,13,1,1.6874999999999998,1
67110,2020-03-08,12,1,14,1,1.6874999999999998,1
67111,2020-03-08,12,2,6,1,1.6874999999999998,1
67112,2020-03-08,12,4,5,1,1.6874999999999998,1
67113,2020-03-08,12,4,7,1,1.6874999999999998,1
67114,2020-03-08,12,5,4,1,1.6874999999999998,1
67115,2020-03-08,12,5,9,2,1.6874999999999998,1
67116,2020-03-08,13,1,3,1,1.6874999999999998,1
67117,2020-03-08,13,1,8,2,1.6874999999999998,1
67118,2020-03-08,13,4,11,1,1.6874999999999998,1
67119,2020-03-08,13,4,13,1,1.6874999999999998,1
67120,2020-03-08,13,4,14,1,1.6874999999999998,1
67121,2020-03-08,14,1,0,1,1.6874999999999998,1
67122,2020-03-08,14,1,8,1,1.6874999999999998,1
67123,2020-03-08,14,2,6,1,1.6874999999999998,1
67124,2020-03-08,14,2,8,1,1.6874999999999998,1
67125,2020-03-08,14,2,15,1,1.6874999999999998,1
67126,2020-03-08,14,4,5,1,1.6874999999999998,1
67127,2020-03-08,14,5,1,3,1.6874999999999998,1
67128,2020-03-08,15,1,7,1,1.6874999999999998,1
67129,2020-03-08,15,4,3,1,1.6874999999999998,1
67130,2020-03-08,15,4,7,1,1.6874999999999998,1
67131,2020-03-08,15,4,8,3,1.6874999999999998,1
67132,2020-03-08,15,5,6,1,1.6874999999999998,1
67133,2020-03-08,15,5,8,1,1.6874999999999998,1
67134,2020-03-08,15,5,12,1,1.6874999999999998,1
67135,2020-03-08,15,5,14,1,1.6874999999999998,1
67136,2020-03-08,16,1,13,1,1.6874999999999998,1
67137,2020-03-08,16,4,0,2,1.6874999999999998,1
67138,2020-03-08,16,4,3,1,1.6874999999999998,1
67139,2020-03-08,16,4,5,1,1.6874999999999998,1
67140,2020-03-08,16,4,8,2,1.6874999999999998,1
67141,2020-03-08,16,4,12,2,1.6874999999999998,1
67142,2020-03-08,16,5,15,1,1.6874999999999998,1
67143,2020-03-08,16,5,16,1,1.6874999999999998,1
67144,2020-03-08,17,1,10,1,1.6874999999999998,1
67145,2020-03-08,17,4,9,3,1.6874999999999998,1
67146,2020-03-08,17,4,13,2,1.6874999999999998,1
67147,2020-03-08,17,5,8,3,1.6874999999999998,1
67148,2020-03-08,17,5,9,1,1.6874999999999998,1
67149,2020-03-08,17,5,14,1,1.6874999999999998,1
67150,2020-03-08,18,1,0,1,1.6874999999999998,1
67151,2020-03-08,18,1,7,1,1.6874999999999998,1
67152,2020-03-08,18,1,8,1,1.6874999999999998,1
67153,2020-03-08,18,5,4,1,1.6874999999999998,1
67154,2020-03-08,18,5,7,1,1.6874999999999998,1
67155,2020-03-08,19,4,1,1,1.6874999999999998,1
67156,2020-03-08,19,4,6,1,1.6874999999999998,1
67157,2020-03-08,19,5,5,1,1.6874999999999998,1
67158,2020-03-08,19,5,8,2,1.6874999999999998,1
67159,2020-03-08,19,5,9,1,1.6874999999999998,1
67160,2020-03-08,20,1,6,1,1.6874999999999998,1
67161,2020-03-08,20,4,5,2,1.6874999999999998,1
67162,2020-03-08,20,5,8,1,1.6874999999999998,1
67163,2020-03-08,20,5,12,2,1.6874999999999998,1
67164,2020-03-08,21,1,0,1,1.6874999999999998,1
67165,2020-03-08,21,1,1,1,1.6874999999999998,1
67166,2020-03-08,21,1,8,1,1.6874999999999998,1
67167,2020-03-08,21,4,6,1,1.6874999999999998,1
67168,2020-03-08,21,5,1,1,1.6874999999999998,1
67169,2020-03-08,21,5,4,3,1.6874999999999998,1
67170,2020-03-08,21,5,5,1,1.6874999999999998,1
67171,2020-03-08,22,1,11,1,1.6874999999999998,1
67172,2020-03-08,22,2,0,1,1.6874999999999998,1
67173,2020-03-08,22,2,11,1,1.6874999999999998,1
67174,2020-03-08,22,5,11,1,1.6874999999999998,1
67175,2020-03-08,23,2,0,1,1.6874999999999998,1
67176,2020-03-08,23,4,0,1,1.6874999999999998,1
67177,2020-03-08,23,4,5,1,1.6874999999999998,1
67178,2020-03-08,23,4,8,1,1.6874999999999998,1
67179,2020-03-08,23,5,0,1,1.6874999999999998,1
67180,2020-03-08,23,5,1,1,1.6874999999999998,1
67181,2020-03-08,23,5,3,1,1.6874999999999998,1
67182,2020-03-08,23,5,8,1,1.6874999999999998,1
67183,2020-03-08,23,5,11,1,1.6874999999999998,1
67184,2020-03-09,0,4,9,1,3.6374999999999997,1
67185,2020-03-09,0,5,0,1,3.6374999999999997,1
67186,2020-03-09,0,5,3,1,3.6374999999999997,1
67187,2020-03-09,0,5,4,1,3.6374999999999997,1
67188,2020-03-09,0,5,5,1,3.6374999999999997,1
67189,2020-03-09,0,5,14,1,3.6374999999999997,1
67190,2020-03-09,1,5,7,1,3.6374999999999997,1
67191,2020-03-09,1,5,13,1,3.6374999999999997,1
67192,2020-03-09,2,1,10,1,3.6374999999999997,1
67193,2020-03-09,2,5,3,1,3.6374999999999997,1
67194,2020-03-09,2,5,14,1,3.6374999999999997,1
67195,2020-03-09,3,4,0,5,3.6374999999999997,1
67196,2020-03-09,3,5,7,1,3.6374999999999997,1
67197,2020-03-09,3,5,15,1,3.6374999999999997,1
67198,2020-03-09,4,5,7,2,3.6374999999999997,1
67199,2020-03-09,4,5,10,1,3.6374999999999997,1
67200,2020-03-09,4,5,16,1,3.6374999999999997,1
67201,2020-03-09,5,4,14,1,3.6374999999999997,1
67202,2020-03-09,5,5,0,1,3.6374999999999997,1
67203,2020-03-09,5,5,7,3,3.6374999999999997,1
67204,2020-03-09,7,2,5,1,3.6374999999999997,1
67205,2020-03-09,7,4,8,1,3.6374999999999997,1
67206,2020-03-09,7,4,11,1,3.6374999999999997,1
67207,2020-03-09,7,5,3,1,3.6374999999999997,1
67208,2020-03-09,7,5,13,1,3.6374999999999997,1
67209,2020-03-09,7,5,14,1,3.6374999999999997,1
67210,2020-03-09,8,1,6,1,3.6374999999999997,1
67211,2020-03-09,8,1,11,1,3.6374999999999997,1
67212,2020-03-09,8,2,11,1,3.6374999999999997,1
67213,2020-03-09,8,2,14,1,3.6374999999999997,1
67214,2020-03-09,8,4,7,1,3.6374999999999997,1
67215,2020-03-09,8,4,11,1,3.6374999999999997,1
67216,2020-03-09,9,1,1,1,3.6374999999999997,1
67217,2020-03-09,9,1,3,1,3.6374999999999997,1
67218,2020-03-09,9,1,11,2,3.6374999999999997,1
67219,2020-03-09,9,2,1,1,3.6374999999999997,1
67220,2020-03-09,9,2,3,1,3.6374999999999997,1
67221,2020-03-09,9,2,5,1,3.6374999999999997,1
67222,2020-03-09,9,2,11,1,3.6374999999999997,1
67223,2020-03-09,9,4,7,3,3.6374999999999997,1
67224,2020-03-09,9,5,8,1,3.6374999999999997,1
67225,2020-03-09,10,1,4,1,3.6374999999999997,1
67226,2020-03-09,10,1,6,1,3.6374999999999997,1
67227,2020-03-09,10,1,7,1,3.6374999999999997,1
67228,2020-03-09,10,2,4,1,3.6374999999999997,1
67229,2020-03-09,10,2,6,2,3.6374999999999997,1
67230,2020-03-09,10,2,7,1,3.6374999999999997,1
67231,2020-03-09,10,2,10,1,3.6374999999999997,1
67232,2020-03-09,10,4,4,2,3.6374999999999997,1
67233,2020-03-09,10,4,6,1,3.6374999999999997,1
67234,2020-03-09,10,4,12,1,3.6374999999999997,1
67235,2020-03-09,10,5,0,1,3.6374999999999997,1
67236,2020-03-09,10,5,2,1,3.6374999999999997,1
67237,2020-03-09,10,5,14,1,3.6374999999999997,1
67238,2020-03-09,11,1,6,1,3.6374999999999997,1
67239,2020-03-09,11,1,14,1,3.6374999999999997,1
67240,2020-03-09,11,2,6,1,3.6374999999999997,1
67241,2020-03-09,11,4,0,1,3.6374999999999997,1
67242,2020-03-09,11,4,3,2,3.6374999999999997,1
67243,2020-03-09,11,4,14,6,3.6374999999999997,1
67244,2020-03-09,12,1,12,1,3.6374999999999997,1
67245,2020-03-09,12,2,6,1,3.6374999999999997,1
67246,2020-03-09,12,2,14,1,3.6374999999999997,1
67247,2020-03-09,12,4,12,1,3.6374999999999997,1
67248,2020-03-09,12,4,16,1,3.6374999999999997,1
67249,2020-03-09,13,1,3,1,3.6374999999999997,1
67250,2020-03-09,13,1,10,2,3.6374999999999997,1
67251,2020-03-09,13,2,8,2,3.6374999999999997,1
67252,2020-03-09,13,2,10,1,3.6374999999999997,1
67253,2020-03-09,13,5,0,1,3.6374999999999997,1
67254,2020-03-09,13,5,9,1,3.6374999999999997,1
67255,2020-03-09,13,5,12,1,3.6374999999999997,1
67256,2020-03-09,14,1,1,1,3.6374999999999997,1
67257,2020-03-09,14,2,6,3,3.6374999999999997,1
67258,2020-03-09,14,4,0,1,3.6374999999999997,1
67259,2020-03-09,14,4,11,2,3.6374999999999997,1
67260,2020-03-09,14,5,0,6,3.6374999999999997,1
67261,2020-03-09,15,1,1,1,3.6374999999999997,1
67262,2020-03-09,15,1,3,1,3.6374999999999997,1
67263,2020-03-09,15,1,8,2,3.6374999999999997,1
67264,2020-03-09,15,2,3,1,3.6374999999999997,1
67265,2020-03-09,15,2,16,1,3.6374999999999997,1
67266,2020-03-09,15,5,1,1,3.6374999999999997,1
67267,2020-03-09,15,5,15,1,3.6374999999999997,1
